Datetime,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,Hour,Minute,Day,Weekend,Holiday,Steam Gen,Next Days Max,Next Days Max-Hour
8/24/2018 16:00,80,64,16,960,6,FALSE,FALSE,22139,24106,9
8/24/2018 17:00,80,65,17,1020,6,FALSE,FALSE,22074,24106,9
8/24/2018 18:00,79,67,18,1080,6,FALSE,FALSE,22642,24106,9
8/24/2018 19:00,74,66,19,1140,6,FALSE,FALSE,22648,24106,9
8/24/2018 20:00,72,67,20,1200,6,FALSE,FALSE,22948,24106,9
8/24/2018 21:00,70,65,21,1260,6,FALSE,FALSE,22766,24106,9
8/24/2018 22:00,68,62,22,1320,6,FALSE,FALSE,22325,24106,9
8/24/2018 23:00,67,61,23,1380,6,FALSE,FALSE,22459,24106,9
8/25/2018 0:00,67,61,0,0,7,TRUE,FALSE,21817,23054,20
8/25/2018 1:00,65,60,1,60,7,TRUE,FALSE,21455,23054,20
8/25/2018 2:00,63,60,2,120,7,TRUE,FALSE,21937,23054,20
8/25/2018 3:00,64,60,3,180,7,TRUE,FALSE,22234,23054,20
8/25/2018 4:00,63,60,4,240,7,TRUE,FALSE,22207,23054,20
8/25/2018 5:00,62,60,5,300,7,TRUE,FALSE,22883,23054,20
8/25/2018 6:00,62,60,6,360,7,TRUE,FALSE,23253,23054,20
8/25/2018 7:00,64,62,7,420,7,TRUE,FALSE,22572,23054,20
8/25/2018 8:00,68,63,8,480,7,TRUE,FALSE,23583,23054,20
8/25/2018 9:00,73,65,9,540,7,TRUE,FALSE,24106,23054,20
8/25/2018 10:00,75,66,10,600,7,TRUE,FALSE,23987,23054,20
8/25/2018 11:00,79,68,11,660,7,TRUE,FALSE,23677,23054,20
8/25/2018 12:00,81,69,12,720,7,TRUE,FALSE,22729,23054,20
8/25/2018 13:00,82,69,13,780,7,TRUE,FALSE,22428,23054,20
8/25/2018 14:00,83,68,14,840,7,TRUE,FALSE,23205,23054,20
8/25/2018 15:00,82,69,15,900,7,TRUE,FALSE,23004,23054,20
8/25/2018 16:00,80,68,16,960,7,TRUE,FALSE,22695,23054,20
8/25/2018 17:00,80,69,17,1020,7,TRUE,FALSE,22119,23054,20
8/25/2018 18:00,78,67,18,1080,7,TRUE,FALSE,22207,23054,20
8/25/2018 19:00,78,67,19,1140,7,TRUE,FALSE,22741,23054,20
8/25/2018 20:00,77,67,20,1200,7,TRUE,FALSE,22732,23054,20
8/25/2018 21:00,75,66,21,1260,7,TRUE,FALSE,22516,23054,20
8/25/2018 22:00,74,65,22,1320,7,TRUE,FALSE,22576,23054,20
8/25/2018 23:00,73,65,23,1380,7,TRUE,FALSE,21984,23054,20
8/26/2018 0:00,72,65,0,0,1,TRUE,FALSE,21585,24587,10
8/26/2018 1:00,71,64,1,60,1,TRUE,FALSE,21447,24587,10
8/26/2018 2:00,70,64,2,120,1,TRUE,FALSE,21489,24587,10
8/26/2018 3:00,69,64,3,180,1,TRUE,FALSE,21287,24587,10
8/26/2018 4:00,70,64,4,240,1,TRUE,FALSE,21284,24587,10
8/26/2018 5:00,69,65,5,300,1,TRUE,FALSE,21451,24587,10
8/26/2018 6:00,68,65,6,360,1,TRUE,FALSE,22129,24587,10
8/26/2018 7:00,70,66,7,420,1,TRUE,FALSE,22202,24587,10
8/26/2018 8:00,72,68,8,480,1,TRUE,FALSE,22186,24587,10
8/26/2018 9:00,77,72,9,540,1,TRUE,FALSE,22053,24587,10
8/26/2018 10:00,79,73,10,600,1,TRUE,FALSE,22691,24587,10
8/26/2018 11:00,79,72,11,660,1,TRUE,FALSE,22635,24587,10
8/26/2018 12:00,81,74,12,720,1,TRUE,FALSE,22228,24587,10
8/26/2018 13:00,83,74,13,780,1,TRUE,FALSE,22474,24587,10
8/26/2018 14:00,84,74,14,840,1,TRUE,FALSE,22411,24587,10
8/26/2018 15:00,83,74,15,900,1,TRUE,FALSE,22395,24587,10
8/26/2018 16:00,84,74,16,960,1,TRUE,FALSE,22487,24587,10
8/26/2018 17:00,83,74,17,1020,1,TRUE,FALSE,22388,24587,10
8/26/2018 18:00,81,74,18,1080,1,TRUE,FALSE,21869,24587,10
8/26/2018 19:00,78,73,19,1140,1,TRUE,FALSE,21945,24587,10
8/26/2018 20:00,77,72,20,1200,1,TRUE,FALSE,23054,24587,10
8/26/2018 21:00,74,71,21,1260,1,TRUE,FALSE,22213,24587,10
8/26/2018 22:00,72,70,22,1320,1,TRUE,FALSE,21842,24587,10
8/26/2018 23:00,71,70,23,1380,1,TRUE,FALSE,21320,24587,10
8/27/2018 0:00,70,69,0,0,2,FALSE,FALSE,21331,23957,12
8/27/2018 1:00,69,68,1,60,2,FALSE,FALSE,21431,23957,12
8/27/2018 2:00,69,68,2,120,2,FALSE,FALSE,21294,23957,12
8/27/2018 3:00,69,69,3,180,2,FALSE,FALSE,21290,23957,12
8/27/2018 4:00,68,68,4,240,2,FALSE,FALSE,21321,23957,12
8/27/2018 5:00,68,68,5,300,2,FALSE,FALSE,22279,23957,12
8/27/2018 6:00,69,69,6,360,2,FALSE,FALSE,22739,23957,12
8/27/2018 7:00,71,70,7,420,2,FALSE,FALSE,23671,23957,12
8/27/2018 8:00,72,71,8,480,2,FALSE,FALSE,24178,23957,12
8/27/2018 9:00,76,73,9,540,2,FALSE,FALSE,24207,23957,12
8/27/2018 10:00,78,75,10,600,2,FALSE,FALSE,24587,23957,12
8/27/2018 11:00,79,76,11,660,2,FALSE,FALSE,23578,23957,12
8/27/2018 12:00,82,76,12,720,2,FALSE,FALSE,23646,23957,12
8/27/2018 13:00,83,77,13,780,2,FALSE,FALSE,22939,23957,12
8/27/2018 14:00,84,76,14,840,2,FALSE,FALSE,22673,23957,12
8/27/2018 15:00,84,76,15,900,2,FALSE,FALSE,22561,23957,12
8/27/2018 16:00,86,79,16,960,2,FALSE,FALSE,22499,23957,12
8/27/2018 17:00,86,78,17,1020,2,FALSE,FALSE,21431,23957,12
8/27/2018 18:00,84,77,18,1080,2,FALSE,FALSE,21722,23957,12
8/27/2018 19:00,82,76,19,1140,2,FALSE,FALSE,21722,23957,12
8/27/2018 20:00,80,75,20,1200,2,FALSE,FALSE,22103,23957,12
8/27/2018 21:00,78,75,21,1260,2,FALSE,FALSE,21746,23957,12
8/27/2018 22:00,78,75,22,1320,2,FALSE,FALSE,22154,23957,12
8/27/2018 23:00,76,74,23,1380,2,FALSE,FALSE,22492,23957,12
8/28/2018 0:00,76,73,0,0,3,FALSE,FALSE,20884,24808,8
8/28/2018 1:00,76,73,1,60,3,FALSE,FALSE,20494,24808,8
8/28/2018 2:00,76,73,2,120,3,FALSE,FALSE,20638,24808,8
8/28/2018 3:00,77,74,3,180,3,FALSE,FALSE,20511,24808,8
8/28/2018 4:00,75,73,4,240,3,FALSE,FALSE,20706,24808,8
8/28/2018 5:00,75,73,5,300,3,FALSE,FALSE,22301,24808,8
8/28/2018 6:00,76,73,6,360,3,FALSE,FALSE,22717,24808,8
8/28/2018 7:00,78,75,7,420,3,FALSE,FALSE,22727,24808,8
8/28/2018 8:00,81,76,8,480,3,FALSE,FALSE,23384,24808,8
8/28/2018 9:00,83,75,9,540,3,FALSE,FALSE,23761,24808,8
8/28/2018 10:00,86,76,10,600,3,FALSE,FALSE,23885,24808,8
8/28/2018 11:00,87,76,11,660,3,FALSE,FALSE,23680,24808,8
8/28/2018 12:00,90,77,12,720,3,FALSE,FALSE,23957,24808,8
8/28/2018 13:00,91,76,13,780,3,FALSE,FALSE,22842,24808,8
8/28/2018 14:00,92,76,14,840,3,FALSE,FALSE,22878,24808,8
8/28/2018 15:00,91,75,15,900,3,FALSE,FALSE,22759,24808,8
8/28/2018 16:00,89,75,16,960,3,FALSE,FALSE,23096,24808,8
8/28/2018 17:00,88,75,17,1020,3,FALSE,FALSE,21492,24808,8
8/28/2018 18:00,86,75,18,1080,3,FALSE,FALSE,21559,24808,8
8/28/2018 19:00,83,74,19,1140,3,FALSE,FALSE,21641,24808,8
8/28/2018 20:00,81,74,20,1200,3,FALSE,FALSE,21533,24808,8
8/28/2018 21:00,80,74,21,1260,3,FALSE,FALSE,21856,24808,8
8/28/2018 22:00,79,74,22,1320,3,FALSE,FALSE,22113,24808,8
8/28/2018 23:00,79,74,23,1380,3,FALSE,FALSE,20832,24808,8
8/29/2018 0:00,78,74,0,0,4,FALSE,FALSE,20667,23730,10
8/29/2018 1:00,76,73,1,60,4,FALSE,FALSE,20750,23730,10
8/29/2018 2:00,77,74,2,120,4,FALSE,FALSE,21043,23730,10
8/29/2018 3:00,77,74,3,180,4,FALSE,FALSE,21254,23730,10
8/29/2018 4:00,77,74,4,240,4,FALSE,FALSE,21055,23730,10
8/29/2018 5:00,77,73,5,300,4,FALSE,FALSE,22813,23730,10
8/29/2018 6:00,77,73,6,360,4,FALSE,FALSE,22830,23730,10
8/29/2018 7:00,78,74,7,420,4,FALSE,FALSE,23429,23730,10
8/29/2018 8:00,81,75,8,480,4,FALSE,FALSE,24808,23730,10
8/29/2018 9:00,83,76,9,540,4,FALSE,FALSE,23502,23730,10
8/29/2018 10:00,87,78,10,600,4,FALSE,FALSE,23555,23730,10
8/29/2018 11:00,90,77,11,660,4,FALSE,FALSE,23522,23730,10
8/29/2018 12:00,91,77,12,720,4,FALSE,FALSE,22766,23730,10
8/29/2018 13:00,90,76,13,780,4,FALSE,FALSE,22921,23730,10
8/29/2018 14:00,89,76,14,840,4,FALSE,FALSE,22012,23730,10
8/29/2018 15:00,88,76,15,900,4,FALSE,FALSE,21535,23730,10
8/29/2018 16:00,86,75,16,960,4,FALSE,FALSE,21989,23730,10
8/29/2018 17:00,85,73,17,1020,4,FALSE,FALSE,20983,23730,10
8/29/2018 18:00,77,71,18,1080,4,FALSE,FALSE,20782,23730,10
8/29/2018 19:00,74,72,19,1140,4,FALSE,FALSE,21934,23730,10
8/29/2018 20:00,73,72,20,1200,4,FALSE,FALSE,21647,23730,10
8/29/2018 21:00,73,72,21,1260,4,FALSE,FALSE,21814,23730,10
8/29/2018 22:00,72,71,22,1320,4,FALSE,FALSE,21175,23730,10
8/29/2018 23:00,73,70,23,1380,4,FALSE,FALSE,20836,23730,10
8/30/2018 0:00,73,71,0,0,5,FALSE,FALSE,20439,26023,10
8/30/2018 1:00,73,71,1,60,5,FALSE,FALSE,20545,26023,10
8/30/2018 2:00,69,68,2,120,5,FALSE,FALSE,20797,26023,10
8/30/2018 3:00,69,68,3,180,5,FALSE,FALSE,20776,26023,10
8/30/2018 4:00,68,67,4,240,5,FALSE,FALSE,20811,26023,10
8/30/2018 5:00,68,66,5,300,5,FALSE,FALSE,22007,26023,10
8/30/2018 6:00,66,65,6,360,5,FALSE,FALSE,22045,26023,10
8/30/2018 7:00,67,66,7,420,5,FALSE,FALSE,22737,26023,10
8/30/2018 8:00,68,66,8,480,5,FALSE,FALSE,23348,26023,10
8/30/2018 9:00,66,64,9,540,5,FALSE,FALSE,23580,26023,10
8/30/2018 10:00,67,64,10,600,5,FALSE,FALSE,23730,26023,10
8/30/2018 11:00,68,64,11,660,5,FALSE,FALSE,23258,26023,10
8/30/2018 12:00,68,64,12,720,5,FALSE,FALSE,22887,26023,10
8/30/2018 13:00,68,63,13,780,5,FALSE,FALSE,23004,26023,10
8/30/2018 14:00,67,62,14,840,5,FALSE,FALSE,21997,26023,10
8/30/2018 15:00,69,63,15,900,5,FALSE,FALSE,21946,26023,10
8/30/2018 16:00,69,63,16,960,5,FALSE,FALSE,22099,26023,10
8/30/2018 17:00,67,61,17,1020,5,FALSE,FALSE,21634,26023,10
8/30/2018 18:00,66,61,18,1080,5,FALSE,FALSE,21895,26023,10
8/30/2018 19:00,64,60,19,1140,5,FALSE,FALSE,21946,26023,10
8/30/2018 20:00,63,60,20,1200,5,FALSE,FALSE,21778,26023,10
8/30/2018 21:00,63,60,21,1260,5,FALSE,FALSE,22149,26023,10
8/30/2018 22:00,60,59,22,1320,5,FALSE,FALSE,21960,26023,10
8/30/2018 23:00,59,58,23,1380,5,FALSE,FALSE,21372,26023,10
8/31/2018 0:00,58,58,0,0,6,FALSE,FALSE,22503,22752,11
8/31/2018 1:00,59,58,1,60,6,FALSE,FALSE,21498,22752,11
8/31/2018 2:00,58,57,2,120,6,FALSE,FALSE,21501,22752,11
8/31/2018 3:00,59,58,3,180,6,FALSE,FALSE,21439,22752,11
8/31/2018 4:00,58,57,4,240,6,FALSE,FALSE,21602,22752,11
8/31/2018 5:00,58,57,5,300,6,FALSE,FALSE,22595,22752,11
8/31/2018 6:00,57,56,6,360,6,FALSE,FALSE,23380,22752,11
8/31/2018 7:00,61,60,7,420,6,FALSE,FALSE,24341,22752,11
8/31/2018 8:00,66,62,8,480,6,FALSE,FALSE,24104,22752,11
8/31/2018 9:00,67,62,9,540,6,FALSE,FALSE,24409,22752,11
8/31/2018 10:00,69,63,10,600,6,FALSE,FALSE,26023,22752,11
8/31/2018 11:00,73,66,11,660,6,FALSE,FALSE,25988,22752,11
8/31/2018 12:00,75,67,12,720,6,FALSE,FALSE,24799,22752,11
8/31/2018 13:00,78,70,13,780,6,FALSE,FALSE,23031,22752,11
8/31/2018 14:00,74,68,14,840,6,FALSE,FALSE,22774,22752,11
8/31/2018 15:00,76,70,15,900,6,FALSE,FALSE,22356,22752,11
8/31/2018 16:00,75,69,16,960,6,FALSE,FALSE,22635,22752,11
8/31/2018 17:00,75,70,17,1020,6,FALSE,FALSE,21525,22752,11
8/31/2018 18:00,75,70,18,1080,6,FALSE,FALSE,22758,22752,11
8/31/2018 19:00,73,70,19,1140,6,FALSE,FALSE,21635,22752,11
8/31/2018 20:00,72,69,20,1200,6,FALSE,FALSE,21380,22752,11
8/31/2018 21:00,71,69,21,1260,6,FALSE,FALSE,21740,22752,11
8/31/2018 22:00,69,68,22,1320,6,FALSE,FALSE,21355,22752,11
8/31/2018 23:00,67,67,23,1380,6,FALSE,FALSE,20917,22752,11
9/1/2018 0:00,67,66,0,0,7,TRUE,FALSE,20796.5,22216,18
9/1/2018 1:00,68,67,1,60,7,TRUE,FALSE,20676,22216,18
9/1/2018 2:00,68,67,2,120,7,TRUE,FALSE,20530,22216,18
9/1/2018 3:00,69,68,3,180,7,TRUE,FALSE,20834,22216,18
9/1/2018 4:00,68,67,4,240,7,TRUE,FALSE,20711,22216,18
9/1/2018 5:00,68,67,5,300,7,TRUE,FALSE,21263,22216,18
9/1/2018 6:00,68,67,6,360,7,TRUE,FALSE,21183,22216,18
9/1/2018 7:00,70,69,7,420,7,TRUE,FALSE,21218,22216,18
9/1/2018 8:00,74,70,8,480,7,TRUE,FALSE,22587,22216,18
9/1/2018 9:00,78,71,9,540,7,TRUE,FALSE,22725,22216,18
9/1/2018 10:00,80,72,10,600,7,TRUE,FALSE,22632,22216,18
9/1/2018 11:00,81,73,11,660,7,TRUE,FALSE,22752,22216,18
9/1/2018 12:00,83,74,12,720,7,TRUE,FALSE,22422,22216,18
9/1/2018 13:00,84,73,13,780,7,TRUE,FALSE,22416,22216,18
9/1/2018 14:00,86,74,14,840,7,TRUE,FALSE,21963,22216,18
9/1/2018 15:00,86,74,15,900,7,TRUE,FALSE,21592,22216,18
9/1/2018 16:00,85,73,16,960,7,TRUE,FALSE,21890,22216,18
9/1/2018 17:00,85,73,17,1020,7,TRUE,FALSE,21229,22216,18
9/1/2018 18:00,83,72,18,1080,7,TRUE,FALSE,21585,22216,18
9/1/2018 19:00,79,72,19,1140,7,TRUE,FALSE,21947,22216,18
9/1/2018 20:00,77,71,20,1200,7,TRUE,FALSE,21510,22216,18
9/1/2018 21:00,75,70,21,1260,7,TRUE,FALSE,21623,22216,18
9/1/2018 22:00,74,70,22,1320,7,TRUE,FALSE,21387,22216,18
9/1/2018 23:00,75,70,23,1380,7,TRUE,FALSE,20827,22216,18
9/2/2018 0:00,74,70,0,0,1,TRUE,FALSE,20986,22682,9
9/2/2018 1:00,74,70,1,60,1,TRUE,FALSE,21262,22682,9
9/2/2018 2:00,75,70,2,120,1,TRUE,FALSE,21491,22682,9
9/2/2018 3:00,74,71,3,180,1,TRUE,FALSE,20557,22682,9
9/2/2018 4:00,74,71,4,240,1,TRUE,FALSE,20765,22682,9
9/2/2018 5:00,74,71,5,300,1,TRUE,FALSE,20805,22682,9
9/2/2018 6:00,73,70,6,360,1,TRUE,FALSE,21445,22682,9
9/2/2018 7:00,74,71,7,420,1,TRUE,FALSE,21439,22682,9
9/2/2018 8:00,78,73,8,480,1,TRUE,FALSE,21854,22682,9
9/2/2018 9:00,81,74,9,540,1,TRUE,FALSE,21949,22682,9
9/2/2018 10:00,81,75,10,600,1,TRUE,FALSE,22034,22682,9
9/2/2018 11:00,82,75,11,660,1,TRUE,FALSE,22033,22682,9
9/2/2018 12:00,79,74,12,720,1,TRUE,FALSE,21634,22682,9
9/2/2018 13:00,83,75,13,780,1,TRUE,FALSE,21980,22682,9
9/2/2018 14:00,86,76,14,840,1,TRUE,FALSE,21830,22682,9
9/2/2018 15:00,86,75,15,900,1,TRUE,FALSE,21578,22682,9
9/2/2018 16:00,87,75,16,960,1,TRUE,FALSE,21677,22682,9
9/2/2018 17:00,87,75,17,1020,1,TRUE,FALSE,21632,22682,9
9/2/2018 18:00,86,76,18,1080,1,TRUE,FALSE,22216,22682,9
9/2/2018 19:00,82,74,19,1140,1,TRUE,FALSE,21787,22682,9
9/2/2018 20:00,79,74,20,1200,1,TRUE,FALSE,21454,22682,9
9/2/2018 21:00,77,73,21,1260,1,TRUE,FALSE,21667,22682,9
9/2/2018 22:00,76,73,22,1320,1,TRUE,FALSE,21226,22682,9
9/2/2018 23:00,76,73,23,1380,1,TRUE,FALSE,20885,22682,9
9/3/2018 0:00,76,74,0,0,2,FALSE,FALSE,20773,24738,9
9/3/2018 1:00,76,74,1,60,2,FALSE,TRUE,20874,24738,9
9/3/2018 2:00,75,74,2,120,2,FALSE,TRUE,20546,24738,9
9/3/2018 3:00,75,73,3,180,2,FALSE,TRUE,20840,24738,9
9/3/2018 4:00,74,73,4,240,2,FALSE,TRUE,20567,24738,9
9/3/2018 5:00,73,72,5,300,2,FALSE,TRUE,20845,24738,9
9/3/2018 6:00,73,72,6,360,2,FALSE,TRUE,21230,24738,9
9/3/2018 7:00,76,73,7,420,2,FALSE,TRUE,21104,24738,9
9/3/2018 8:00,79,74,8,480,2,FALSE,TRUE,21675,24738,9
9/3/2018 9:00,84,76,9,540,2,FALSE,TRUE,22682,24738,9
9/3/2018 10:00,88,77,10,600,2,FALSE,TRUE,22287,24738,9
9/3/2018 11:00,90,77,11,660,2,FALSE,TRUE,21994,24738,9
9/3/2018 12:00,91,78,12,720,2,FALSE,TRUE,21936,24738,9
9/3/2018 13:00,93,77,13,780,2,FALSE,TRUE,22165,24738,9
9/3/2018 14:00,92,77,14,840,2,FALSE,TRUE,22026,24738,9
9/3/2018 15:00,90,76,15,900,2,FALSE,TRUE,21456,24738,9
9/3/2018 16:00,79,72,16,960,2,FALSE,TRUE,21913,24738,9
9/3/2018 17:00,78,71,17,1020,2,FALSE,TRUE,21406,24738,9
9/3/2018 18:00,78,72,18,1080,2,FALSE,TRUE,21195,24738,9
9/3/2018 19:00,76,71,19,1140,2,FALSE,TRUE,21501,24738,9
9/3/2018 20:00,76,71,20,1200,2,FALSE,TRUE,21554,24738,9
9/3/2018 21:00,75,71,21,1260,2,FALSE,TRUE,21717,24738,9
9/3/2018 22:00,74,71,22,1320,2,FALSE,TRUE,21748,24738,9
9/3/2018 23:00,72,70,23,1380,2,FALSE,TRUE,20912,24738,9
9/4/2018 0:00,72,71,0,0,3,FALSE,TRUE,20810,24659,14
9/4/2018 1:00,73,71,1,60,3,FALSE,FALSE,20825,24659,14
9/4/2018 2:00,71,70,2,120,3,FALSE,FALSE,20883,24659,14
9/4/2018 3:00,71,70,3,180,3,FALSE,FALSE,20777,24659,14
9/4/2018 4:00,70,69,4,240,3,FALSE,FALSE,20881,24659,14
9/4/2018 5:00,69,69,5,300,3,FALSE,FALSE,22472,24659,14
9/4/2018 6:00,70,69,6,360,3,FALSE,FALSE,22506,24659,14
9/4/2018 7:00,72,71,7,420,3,FALSE,FALSE,23133,24659,14
9/4/2018 8:00,74,71,8,480,3,FALSE,FALSE,24660,24659,14
9/4/2018 9:00,77,72,9,540,3,FALSE,FALSE,24738,24659,14
9/4/2018 10:00,80,73,10,600,3,FALSE,FALSE,23720,24659,14
9/4/2018 11:00,82,74,11,660,3,FALSE,FALSE,23039,24659,14
9/4/2018 12:00,82,74,12,720,3,FALSE,FALSE,22534,24659,14
9/4/2018 13:00,83,74,13,780,3,FALSE,FALSE,23075,24659,14
9/4/2018 14:00,86,75,14,840,3,FALSE,FALSE,22166,24659,14
9/4/2018 15:00,86,76,15,900,3,FALSE,FALSE,21593,24659,14
9/4/2018 16:00,84,74,16,960,3,FALSE,FALSE,21617,24659,14
9/4/2018 17:00,82,72,17,1020,3,FALSE,FALSE,21464,24659,14
9/4/2018 18:00,81,72,18,1080,3,FALSE,FALSE,21411,24659,14
9/4/2018 19:00,79,72,19,1140,3,FALSE,FALSE,21552,24659,14
9/4/2018 20:00,78,73,20,1200,3,FALSE,FALSE,21240,24659,14
9/4/2018 21:00,77,72,21,1260,3,FALSE,FALSE,21558,24659,14
9/4/2018 22:00,75,72,22,1320,3,FALSE,FALSE,21730,24659,14
9/4/2018 23:00,73,72,23,1380,3,FALSE,FALSE,20658,24659,14
9/5/2018 0:00,73,72,0,0,4,FALSE,FALSE,20370,24174,10
9/5/2018 1:00,73,72,1,60,4,FALSE,FALSE,21191,24174,10
9/5/2018 2:00,73,72,2,120,4,FALSE,FALSE,20639,24174,10
9/5/2018 3:00,73,72,3,180,4,FALSE,FALSE,20729,24174,10
9/5/2018 4:00,73,72,4,240,4,FALSE,FALSE,20846,24174,10
9/5/2018 5:00,73,72,5,300,4,FALSE,FALSE,21812,24174,10
9/5/2018 6:00,73,72,6,360,4,FALSE,FALSE,22998,24174,10
9/5/2018 7:00,76,73,7,420,4,FALSE,FALSE,22703,24174,10
9/5/2018 8:00,79,74,8,480,4,FALSE,FALSE,23224,24174,10
9/5/2018 9:00,83,76,9,540,4,FALSE,FALSE,23460,24174,10
9/5/2018 10:00,87,77,10,600,4,FALSE,FALSE,23534,24174,10
9/5/2018 11:00,91,79,11,660,4,FALSE,FALSE,23025,24174,10
9/5/2018 12:00,92,78,12,720,4,FALSE,FALSE,23834,24174,10
9/5/2018 13:00,80,74,13,780,4,FALSE,FALSE,22794,24174,10
9/5/2018 14:00,90,79,14,840,4,FALSE,FALSE,24659,24174,10
9/5/2018 15:00,93,78,15,900,4,FALSE,FALSE,21817,24174,10
9/5/2018 16:00,93,78,16,960,4,FALSE,FALSE,21570,24174,10
9/5/2018 17:00,92,78,17,1020,4,FALSE,FALSE,21220,24174,10
9/5/2018 18:00,90,78,18,1080,4,FALSE,FALSE,21077,24174,10
9/5/2018 19:00,86,77,19,1140,4,FALSE,FALSE,21393,24174,10
9/5/2018 20:00,85,75,20,1200,4,FALSE,FALSE,21399,24174,10
9/5/2018 21:00,82,74,21,1260,4,FALSE,FALSE,21776,24174,10
9/5/2018 22:00,79,74,22,1320,4,FALSE,FALSE,21574,24174,10
9/5/2018 23:00,79,74,23,1380,4,FALSE,FALSE,20424,24174,10
9/6/2018 0:00,76,73,0,0,5,FALSE,FALSE,20567,24300,9
9/6/2018 1:00,76,73,1,60,5,FALSE,FALSE,20754,24300,9
9/6/2018 2:00,75,72,2,120,5,FALSE,FALSE,20579,24300,9
9/6/2018 3:00,75,71,3,180,5,FALSE,FALSE,20459,24300,9
9/6/2018 4:00,73,70,4,240,5,FALSE,FALSE,20952,24300,9
9/6/2018 5:00,74,71,5,300,5,FALSE,FALSE,21745,24300,9
9/6/2018 6:00,75,72,6,360,5,FALSE,FALSE,22524,24300,9
9/6/2018 7:00,74,72,7,420,5,FALSE,FALSE,22951,24300,9
9/6/2018 8:00,74,72,8,480,5,FALSE,FALSE,23891,24300,9
9/6/2018 9:00,75,72,9,540,5,FALSE,FALSE,23512,24300,9
9/6/2018 10:00,76,73,10,600,5,FALSE,FALSE,24174,24300,9
9/6/2018 11:00,76,73,11,660,5,FALSE,FALSE,23589,24300,9
9/6/2018 12:00,77,72,12,720,5,FALSE,FALSE,23151,24300,9
9/6/2018 13:00,75,70,13,780,5,FALSE,FALSE,22974,24300,9
9/6/2018 14:00,78,71,14,840,5,FALSE,FALSE,22091,24300,9
9/6/2018 15:00,76,68,15,900,5,FALSE,FALSE,21957,24300,9
9/6/2018 16:00,77,68,16,960,5,FALSE,FALSE,22079,24300,9
9/6/2018 17:00,78,68,17,1020,5,FALSE,FALSE,21651,24300,9
9/6/2018 18:00,76,68,18,1080,5,FALSE,FALSE,21049,24300,9
9/6/2018 19:00,73,67,19,1140,5,FALSE,FALSE,21585,24300,9
9/6/2018 20:00,71,67,20,1200,5,FALSE,FALSE,21405,24300,9
9/6/2018 21:00,70,67,21,1260,5,FALSE,FALSE,21480,24300,9
9/6/2018 22:00,69,66,22,1320,5,FALSE,FALSE,21573,24300,9
9/6/2018 23:00,67,66,23,1380,5,FALSE,FALSE,21165,24300,9
9/7/2018 0:00,70,67,0,0,6,FALSE,FALSE,20727,23858,18
9/7/2018 1:00,71,67,1,60,6,FALSE,FALSE,20695,23858,18
9/7/2018 2:00,70,66,2,120,6,FALSE,FALSE,20900,23858,18
9/7/2018 3:00,68,63,3,180,6,FALSE,FALSE,20715,23858,18
9/7/2018 4:00,66,62,4,240,6,FALSE,FALSE,20802,23858,18
9/7/2018 5:00,65,63,5,300,6,FALSE,FALSE,22760,23858,18
9/7/2018 6:00,66,64,6,360,6,FALSE,FALSE,22240,23858,18
9/7/2018 7:00,66,62,7,420,6,FALSE,FALSE,22719,23858,18
9/7/2018 8:00,68,63,8,480,6,FALSE,FALSE,24154,23858,18
9/7/2018 9:00,71,63,9,540,6,FALSE,FALSE,24300,23858,18
9/7/2018 10:00,72,64,10,600,6,FALSE,FALSE,23990,23858,18
9/7/2018 11:00,75,65,11,660,6,FALSE,FALSE,23476,23858,18
9/7/2018 12:00,77,65,12,720,6,FALSE,FALSE,23136,23858,18
9/7/2018 13:00,76,64,13,780,6,FALSE,FALSE,23180,23858,18
9/7/2018 14:00,74,64,14,840,6,FALSE,FALSE,23311,23858,18
9/7/2018 15:00,72,63,15,900,6,FALSE,FALSE,22424,23858,18
9/7/2018 16:00,72,63,16,960,6,FALSE,FALSE,22143,23858,18
9/7/2018 17:00,71,63,17,1020,6,FALSE,FALSE,21766,23858,18
9/7/2018 18:00,70,62,18,1080,6,FALSE,FALSE,21641,23858,18
9/7/2018 19:00,68,62,19,1140,6,FALSE,FALSE,22099,23858,18
9/7/2018 20:00,66,61,20,1200,6,FALSE,FALSE,22139,23858,18
9/7/2018 21:00,65,61,21,1260,6,FALSE,FALSE,22406,23858,18
9/7/2018 22:00,64,61,22,1320,6,FALSE,FALSE,22197,23858,18
9/7/2018 23:00,62,61,23,1380,6,FALSE,FALSE,21433,23858,18
9/8/2018 0:00,62,60,0,0,7,TRUE,FALSE,21118,36339,4
9/8/2018 1:00,61,60,1,60,7,TRUE,FALSE,20903,36339,4
9/8/2018 2:00,63,61,2,120,7,TRUE,FALSE,20962,36339,4
9/8/2018 3:00,64,60,3,180,7,TRUE,FALSE,21039,36339,4
9/8/2018 4:00,65,60,4,240,7,TRUE,FALSE,21093,36339,4
9/8/2018 5:00,64,58,5,300,7,TRUE,FALSE,21405,36339,4
9/8/2018 6:00,63,57,6,360,7,TRUE,FALSE,21714,36339,4
9/8/2018 7:00,63,57,7,420,7,TRUE,FALSE,21705,36339,4
9/8/2018 8:00,63,56,8,480,7,TRUE,FALSE,21871,36339,4
9/8/2018 9:00,63,56,9,540,7,TRUE,FALSE,22608,36339,4
