Datetime,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HR,MIN,DY,Weekend,Holiday,Steamgen,Nextdaysmax,Nextdaysmaxhr
2017-04-13 20:00:00,48.0,39.0,20,1200,5,False,False,38388.75,59542.62,7.0
2017-04-13 21:00:00,45.0,37.0,21,1260,5,False,False,38504.12,59542.62,7.0
2017-04-13 22:00:00,41.0,36.0,22,1320,5,False,False,36925.59,59542.62,7.0
2017-04-13 23:00:00,39.0,35.0,23,1380,5,False,False,36808.66,59542.62,7.0
2017-04-14 00:00:00,40.0,37.0,0,0,6,False,False,38820.22,42779.55,8.0
2017-04-14 01:00:00,40.0,37.0,1,60,6,False,False,37253.01,42779.55,8.0
2017-04-14 02:00:00,39.0,36.0,2,120,6,False,False,41068.33,42779.55,8.0
2017-04-14 03:00:00,37.0,35.0,3,180,6,False,False,43786.05,42779.55,8.0
2017-04-14 04:00:00,38.0,36.0,4,240,6,False,False,42108.98,42779.55,8.0
2017-04-14 05:00:00,39.0,37.0,5,300,6,False,False,44427.89,42779.55,8.0
2017-04-14 06:00:00,40.0,37.0,6,360,6,False,False,52132.12,42779.55,8.0
2017-04-14 07:00:00,43.0,39.0,7,420,6,False,False,59542.62,42779.55,8.0
2017-04-14 08:00:00,47.0,41.0,8,480,6,False,False,59169.15,42779.55,8.0
2017-04-14 09:00:00,53.0,43.0,9,540,6,False,False,52571.18,42779.55,8.0
2017-04-14 10:00:00,56.0,42.0,10,600,6,False,False,46643.06,42779.55,8.0
2017-04-14 11:00:00,58.0,44.0,11,660,6,False,False,41102.79,42779.55,8.0
2017-04-14 12:00:00,60.0,45.0,12,720,6,False,False,38845.67,42779.55,8.0
2017-04-14 13:00:00,61.0,45.0,13,780,6,False,False,36168.74,42779.55,8.0
2017-04-14 14:00:00,60.0,47.0,14,840,6,False,False,38474.62,42779.55,8.0
2017-04-14 15:00:00,59.0,45.0,15,900,6,False,False,36641.51,42779.55,8.0
2017-04-14 16:00:00,59.0,45.0,16,960,6,False,False,36786.83,42779.55,8.0
2017-04-14 17:00:00,58.0,44.0,17,1020,6,False,False,33189.05,42779.55,8.0
2017-04-14 18:00:00,56.0,43.0,18,1080,6,False,False,34222.54,42779.55,8.0
2017-04-14 19:00:00,52.0,41.0,19,1140,6,False,False,33435.29,42779.55,8.0
2017-04-14 20:00:00,51.0,40.0,20,1200,6,False,False,36182.54,42779.55,8.0
2017-04-14 21:00:00,49.0,39.0,21,1260,6,False,False,37820.26,42779.55,8.0
2017-04-14 22:00:00,48.0,38.0,22,1320,6,False,False,35291.75,42779.55,8.0
2017-04-14 23:00:00,48.0,38.0,23,1380,6,False,False,35976.6,42779.55,8.0
2017-04-15 00:00:00,47.0,38.0,0,0,7,True,False,34873.27,29783.81,8.0
2017-04-15 01:00:00,47.0,39.0,1,60,7,True,False,33550.19,29783.81,8.0
2017-04-15 02:00:00,46.0,38.0,2,120,7,True,False,35408.48,29783.81,8.0
2017-04-15 03:00:00,42.0,38.0,3,180,7,True,False,34865.0,29783.81,8.0
2017-04-15 04:00:00,41.0,37.0,4,240,7,True,False,36858.71,29783.81,8.0
2017-04-15 05:00:00,42.0,37.0,5,300,7,True,False,37297.0,29783.81,8.0
2017-04-15 06:00:00,43.0,38.0,6,360,7,True,False,37908.0,29783.81,8.0
2017-04-15 07:00:00,49.0,43.0,7,420,7,True,False,40021.43,29783.81,8.0
2017-04-15 08:00:00,56.0,47.0,8,480,7,True,False,42779.55,29783.81,8.0
2017-04-15 09:00:00,61.0,51.0,9,540,7,True,False,38199.36,29783.81,8.0
2017-04-15 10:00:00,66.0,54.0,10,600,7,True,False,35219.11,29783.81,8.0
2017-04-15 11:00:00,66.0,55.0,11,660,7,True,False,33588.34,29783.81,8.0
2017-04-15 12:00:00,63.0,56.0,12,720,7,True,False,31893.82,29783.81,8.0
2017-04-15 13:00:00,59.0,55.0,13,780,7,True,False,33416.71,29783.81,8.0
2017-04-15 14:00:00,59.0,57.0,14,840,7,True,False,33956.38,29783.81,8.0
2017-04-15 15:00:00,62.0,58.0,15,900,7,True,False,30404.67,29783.81,8.0
2017-04-15 16:00:00,67.0,61.0,16,960,7,True,False,30925.05,29783.81,8.0
2017-04-15 17:00:00,69.0,61.0,17,1020,7,True,False,29339.1,29783.81,8.0
2017-04-15 18:00:00,70.0,62.0,18,1080,7,True,False,28710.74,29783.81,8.0
2017-04-15 19:00:00,68.0,61.0,19,1140,7,True,False,28804.87,29783.81,8.0
2017-04-15 20:00:00,68.0,61.0,20,1200,7,True,False,28678.41,29783.81,8.0
2017-04-15 21:00:00,68.0,60.0,21,1260,7,True,False,29109.38,29783.81,8.0
2017-04-15 22:00:00,68.0,59.0,22,1320,7,True,False,28381.66,29783.81,8.0
2017-04-15 23:00:00,68.0,59.0,23,1380,7,True,False,28185.99,29783.81,8.0
2017-04-16 00:00:00,68.0,59.0,0,0,1,True,False,27622.65,53426.11,11.0
2017-04-16 01:00:00,66.0,59.0,1,60,1,True,False,27582.25,53426.11,11.0
2017-04-16 02:00:00,66.0,59.0,2,120,1,True,False,28061.71,53426.11,11.0
2017-04-16 03:00:00,66.0,59.0,3,180,1,True,False,27404.55,53426.11,11.0
2017-04-16 04:00:00,64.0,57.0,4,240,1,True,False,27580.86,53426.11,11.0
2017-04-16 05:00:00,65.0,58.0,5,300,1,True,False,28324.85,53426.11,11.0
2017-04-16 06:00:00,65.0,57.0,6,360,1,True,False,28380.75,53426.11,11.0
2017-04-16 07:00:00,67.0,58.0,7,420,1,True,False,28849.28,53426.11,11.0
2017-04-16 08:00:00,72.0,60.0,8,480,1,True,False,29783.81,53426.11,11.0
2017-04-16 09:00:00,76.0,62.0,9,540,1,True,False,29362.46,53426.11,11.0
2017-04-16 10:00:00,78.0,63.0,10,600,1,True,False,29230.51,53426.11,11.0
2017-04-16 11:00:00,78.0,63.0,11,660,1,True,False,29608.46,53426.11,11.0
2017-04-16 12:00:00,79.0,63.0,12,720,1,True,False,28622.44,53426.11,11.0
2017-04-16 13:00:00,75.0,63.0,13,780,1,True,False,28252.12,53426.11,11.0
2017-04-16 14:00:00,74.0,62.0,14,840,1,True,False,28906.73,53426.11,11.0
2017-04-16 15:00:00,74.0,62.0,15,900,1,True,False,28181.75,53426.11,11.0
2017-04-16 16:00:00,73.0,61.0,16,960,1,True,False,29491.05,53426.11,11.0
2017-04-16 17:00:00,73.0,62.0,17,1020,1,True,False,28403.52,53426.11,11.0
2017-04-16 18:00:00,71.0,61.0,18,1080,1,True,False,27644.31,53426.11,11.0
2017-04-16 19:00:00,68.0,60.0,19,1140,1,True,False,28455.55,53426.11,11.0
2017-04-16 20:00:00,67.0,59.0,20,1200,1,True,False,28133.32,53426.11,11.0
2017-04-16 21:00:00,64.0,58.0,21,1260,1,True,False,29620.5,53426.11,11.0
2017-04-16 22:00:00,63.0,57.0,22,1320,1,True,False,28164.03,53426.11,11.0
2017-04-16 23:00:00,59.0,56.0,23,1380,1,True,False,27736.58,53426.11,11.0
2017-04-17 00:00:00,57.0,53.0,0,0,2,False,False,30514.52,61176.91,7.0
2017-04-17 01:00:00,56.0,52.0,1,60,2,False,False,32605.21,61176.91,7.0
2017-04-17 02:00:00,54.0,50.0,2,120,2,False,False,29150.96,61176.91,7.0
2017-04-17 03:00:00,52.0,49.0,3,180,2,False,False,31029.41,61176.91,7.0
2017-04-17 04:00:00,52.0,48.0,4,240,2,False,False,31089.96,61176.91,7.0
2017-04-17 05:00:00,50.0,46.0,5,300,2,False,False,33185.62,61176.91,7.0
2017-04-17 06:00:00,50.0,45.0,6,360,2,False,False,34912.55,61176.91,7.0
2017-04-17 07:00:00,51.0,45.0,7,420,2,False,False,44443.69,61176.91,7.0
2017-04-17 08:00:00,52.0,45.0,8,480,2,False,False,45573.14,61176.91,7.0
2017-04-17 09:00:00,51.0,45.0,9,540,2,False,False,47810.5,61176.91,7.0
2017-04-17 10:00:00,52.0,45.0,10,600,2,False,False,52850.05,61176.91,7.0
2017-04-17 11:00:00,53.0,47.0,11,660,2,False,False,53426.11,61176.91,7.0
2017-04-17 12:00:00,53.0,47.0,12,720,2,False,False,50239.73,61176.91,7.0
2017-04-17 13:00:00,53.0,46.0,13,780,2,False,False,45615.42,61176.91,7.0
2017-04-17 14:00:00,55.0,47.0,14,840,2,False,False,40754.8,61176.91,7.0
2017-04-17 15:00:00,56.0,47.0,15,900,2,False,False,37850.22,61176.91,7.0
2017-04-17 16:00:00,57.0,48.0,16,960,2,False,False,36069.16,61176.91,7.0
2017-04-17 17:00:00,55.0,47.0,17,1020,2,False,False,34805.89,61176.91,7.0
2017-04-17 18:00:00,52.0,45.0,18,1080,2,False,False,37436.68,61176.91,7.0
2017-04-17 19:00:00,50.0,43.0,19,1140,2,False,False,35130.85,61176.91,7.0
2017-04-17 20:00:00,46.0,41.0,20,1200,2,False,False,37217.04,61176.91,7.0
2017-04-17 21:00:00,45.0,40.0,21,1260,2,False,False,38655.59,61176.91,7.0
2017-04-17 22:00:00,43.0,39.0,22,1320,2,False,False,37774.34,61176.91,7.0
2017-04-17 23:00:00,42.0,38.0,23,1380,2,False,False,40015.55,61176.91,7.0
2017-04-18 00:00:00,41.0,37.0,0,0,3,False,False,40963.5,45615.85,11.0
2017-04-18 01:00:00,39.0,35.0,1,60,3,False,False,41518.51,45615.85,11.0
2017-04-18 02:00:00,38.0,34.0,2,120,3,False,False,42128.4,45615.85,11.0
2017-04-18 03:00:00,37.0,34.0,3,180,3,False,False,42290.32,45615.85,11.0
2017-04-18 04:00:00,37.0,34.0,4,240,3,False,False,43812.68,45615.85,11.0
2017-04-18 05:00:00,37.0,34.0,5,300,3,False,False,46079.48,45615.85,11.0
2017-04-18 06:00:00,37.0,34.0,6,360,3,False,False,50581.13,45615.85,11.0
2017-04-18 07:00:00,38.0,34.0,7,420,3,False,False,61176.91,45615.85,11.0
2017-04-18 08:00:00,39.0,35.0,8,480,3,False,False,59640.96,45615.85,11.0
2017-04-18 09:00:00,41.0,37.0,9,540,3,False,False,57701.94,45615.85,11.0
2017-04-18 10:00:00,44.0,38.0,10,600,3,False,False,57255.69,45615.85,11.0
2017-04-18 11:00:00,46.0,40.0,11,660,3,False,False,51508.29,45615.85,11.0
2017-04-18 12:00:00,49.0,42.0,12,720,3,False,False,49244.63,45615.85,11.0
2017-04-18 13:00:00,50.0,43.0,13,780,3,False,False,42144.3,45615.85,11.0
2017-04-18 14:00:00,49.0,42.0,14,840,3,False,False,47498.21,45615.85,11.0
2017-04-18 15:00:00,50.0,42.0,15,900,3,False,False,47089.96,45615.85,11.0
2017-04-18 16:00:00,50.0,42.0,16,960,3,False,False,42356.32,45615.85,11.0
2017-04-18 17:00:00,48.0,41.0,17,1020,3,False,False,42257.46,45615.85,11.0
2017-04-18 18:00:00,49.0,41.0,18,1080,3,False,False,44084.56,45615.85,11.0
2017-04-18 19:00:00,48.0,41.0,19,1140,3,False,False,35615.75,45615.85,11.0
2017-04-18 20:00:00,48.0,42.0,20,1200,3,False,False,36390.63,45615.85,11.0
2017-04-18 21:00:00,47.0,41.0,21,1260,3,False,False,35967.39,45615.85,11.0
2017-04-18 22:00:00,47.0,41.0,22,1320,3,False,False,35644.86,45615.85,11.0
2017-04-18 23:00:00,45.0,40.0,23,1380,3,False,False,35284.55,45615.85,11.0
2017-04-19 00:00:00,45.0,40.0,0,0,4,False,False,34749.19,58183.82,9.0
2017-04-19 01:00:00,46.0,41.0,1,60,4,False,False,33670.85,58183.82,9.0
2017-04-19 02:00:00,46.0,41.0,2,120,4,False,False,35384.59,58183.82,9.0
2017-04-19 03:00:00,48.0,41.0,3,180,4,False,False,34354.57,58183.82,9.0
2017-04-19 04:00:00,51.0,44.0,4,240,4,False,False,33740.75,58183.82,9.0
2017-04-19 05:00:00,55.0,47.0,5,300,4,False,False,35309.75,58183.82,9.0
2017-04-19 06:00:00,56.0,49.0,6,360,4,False,False,37478.95,58183.82,9.0
2017-04-19 07:00:00,57.0,50.0,7,420,4,False,False,41646.62,58183.82,9.0
2017-04-19 08:00:00,59.0,51.0,8,480,4,False,False,44721.36,58183.82,9.0
2017-04-19 09:00:00,58.0,51.0,9,540,4,False,False,42070.76,58183.82,9.0
2017-04-19 10:00:00,54.0,51.0,10,600,4,False,False,39617.72,58183.82,9.0
2017-04-19 11:00:00,56.0,52.0,11,660,4,False,False,45615.85,58183.82,9.0
2017-04-19 12:00:00,59.0,53.0,12,720,4,False,False,40747.04,58183.82,9.0
2017-04-19 13:00:00,59.0,53.0,13,780,4,False,False,37513.04,58183.82,9.0
2017-04-19 14:00:00,58.0,53.0,14,840,4,False,False,35489.13,58183.82,9.0
2017-04-19 15:00:00,57.0,53.0,15,900,4,False,False,37550.24,58183.82,9.0
2017-04-19 16:00:00,57.0,53.0,16,960,4,False,False,35576.47,58183.82,9.0
2017-04-19 17:00:00,57.0,54.0,17,1020,4,False,False,35048.54,58183.82,9.0
2017-04-19 18:00:00,57.0,54.0,18,1080,4,False,False,38021.51,58183.82,9.0
2017-04-19 19:00:00,57.0,54.0,19,1140,4,False,False,31955.02,58183.82,9.0
2017-04-19 20:00:00,57.0,55.0,20,1200,4,False,False,30887.98,58183.82,9.0
2017-04-19 21:00:00,57.0,55.0,21,1260,4,False,False,30497.21,58183.82,9.0
2017-04-19 22:00:00,57.0,55.0,22,1320,4,False,False,29937.22,58183.82,9.0
2017-04-19 23:00:00,53.0,52.0,23,1380,4,False,False,28579.54,58183.82,9.0
2017-04-20 00:00:00,53.0,52.0,0,0,5,False,False,29372.18,46249.97,8.0
2017-04-20 01:00:00,54.0,51.0,1,60,5,False,False,31677.48,46249.97,8.0
2017-04-20 02:00:00,50.0,49.0,2,120,5,False,False,32422.26,46249.97,8.0
2017-04-20 03:00:00,49.0,48.0,3,180,5,False,False,38575.51,46249.97,8.0
2017-04-20 04:00:00,46.0,45.0,4,240,5,False,False,35599.66,46249.97,8.0
2017-04-20 05:00:00,45.0,43.0,5,300,5,False,False,39687.77,46249.97,8.0
2017-04-20 06:00:00,44.0,42.0,6,360,5,False,False,47071.27,46249.97,8.0
2017-04-20 07:00:00,43.0,41.0,7,420,5,False,False,56962.64,46249.97,8.0
2017-04-20 08:00:00,44.0,42.0,8,480,5,False,False,57373.86,46249.97,8.0
2017-04-20 09:00:00,45.0,42.0,9,540,5,False,False,58183.82,46249.97,8.0
2017-04-20 10:00:00,46.0,43.0,10,600,5,False,False,56107.08,46249.97,8.0
2017-04-20 11:00:00,47.0,43.0,11,660,5,False,False,51773.27,46249.97,8.0
2017-04-20 12:00:00,46.0,43.0,12,720,5,False,False,51796.37,46249.97,8.0
2017-04-20 13:00:00,44.0,43.0,13,780,5,False,False,50440.94,46249.97,8.0
2017-04-20 14:00:00,44.0,43.0,14,840,5,False,False,53849.48,46249.97,8.0
2017-04-20 15:00:00,45.0,44.0,15,900,5,False,False,51504.05,46249.97,8.0
2017-04-20 16:00:00,46.0,45.0,16,960,5,False,False,50935.54,46249.97,8.0
2017-04-20 17:00:00,47.0,46.0,17,1020,5,False,False,49398.91,46249.97,8.0
2017-04-20 18:00:00,47.0,47.0,18,1080,5,False,False,47793.39,46249.97,8.0
2017-04-20 19:00:00,47.0,47.0,19,1140,5,False,False,42893.2,46249.97,8.0
2017-04-20 20:00:00,46.0,46.0,20,1200,5,False,False,41783.43,46249.97,8.0
2017-04-20 21:00:00,46.0,46.0,21,1260,5,False,False,41483.87,46249.97,8.0
2017-04-20 22:00:00,47.0,47.0,22,1320,5,False,False,41080.71,46249.97,8.0
2017-04-20 23:00:00,48.0,47.0,23,1380,5,False,False,39466.9,46249.97,8.0
2017-04-21 00:00:00,50.0,49.0,0,0,6,False,False,37533.48,51339.86,11.0
2017-04-21 01:00:00,52.0,51.0,1,60,6,False,False,34703.79,51339.86,11.0
2017-04-21 02:00:00,51.0,50.0,2,120,6,False,False,33753.68,51339.86,11.0
2017-04-21 03:00:00,51.0,50.0,3,180,6,False,False,32257.13,51339.86,11.0
2017-04-21 04:00:00,56.0,55.0,4,240,6,False,False,33103.77,51339.86,11.0
2017-04-21 05:00:00,55.0,54.0,5,300,6,False,False,32931.42,51339.86,11.0
2017-04-21 06:00:00,56.0,55.0,6,360,6,False,False,34809.79,51339.86,11.0
2017-04-21 07:00:00,55.0,53.0,7,420,6,False,False,42210.8,51339.86,11.0
2017-04-21 08:00:00,57.0,54.0,8,480,6,False,False,46249.97,51339.86,11.0
2017-04-21 09:00:00,57.0,53.0,9,540,6,False,False,44617.57,51339.86,11.0
2017-04-21 10:00:00,56.0,52.0,10,600,6,False,False,39452.1,51339.86,11.0
2017-04-21 11:00:00,55.0,51.0,11,660,6,False,False,39100.78,51339.86,11.0
2017-04-21 12:00:00,55.0,50.0,12,720,6,False,False,38043.74,51339.86,11.0
2017-04-21 13:00:00,57.0,50.0,13,780,6,False,False,37954.12,51339.86,11.0
2017-04-21 14:00:00,58.0,50.0,14,840,6,False,False,36333.35,51339.86,11.0
2017-04-21 15:00:00,57.0,49.0,15,900,6,False,False,36936.81,51339.86,11.0
2017-04-21 16:00:00,55.0,48.0,16,960,6,False,False,36237.36,51339.86,11.0
2017-04-21 17:00:00,54.0,47.0,17,1020,6,False,False,37840.41,51339.86,11.0
2017-04-21 18:00:00,50.0,47.0,18,1080,6,False,False,40303.22,51339.86,11.0
2017-04-21 19:00:00,48.0,47.0,19,1140,6,False,False,38465.73,51339.86,11.0
2017-04-21 20:00:00,48.0,47.0,20,1200,6,False,False,37817.12,51339.86,11.0
2017-04-21 21:00:00,48.0,46.0,21,1260,6,False,False,37314.2,51339.86,11.0
2017-04-21 22:00:00,48.0,46.0,22,1320,6,False,False,37122.54,51339.86,11.0
2017-04-21 23:00:00,48.0,43.0,23,1380,6,False,False,36492.28,51339.86,11.0
2017-04-22 00:00:00,47.0,42.0,0,0,7,True,False,37840.99,48128.99,7.0
2017-04-22 01:00:00,46.0,42.0,1,60,7,True,False,37719.05,48128.99,7.0
2017-04-22 02:00:00,45.0,41.0,2,120,7,True,False,40660.42,48128.99,7.0
2017-04-22 03:00:00,42.0,39.0,3,180,7,True,False,42217.83,48128.99,7.0
2017-04-22 04:00:00,41.0,38.0,4,240,7,True,False,42795.6,48128.99,7.0
2017-04-22 05:00:00,42.0,39.0,5,300,7,True,False,43971.12,48128.99,7.0
2017-04-22 06:00:00,42.0,39.0,6,360,7,True,False,44887.02,48128.99,7.0
2017-04-22 07:00:00,43.0,40.0,7,420,7,True,False,46937.98,48128.99,7.0
2017-04-22 08:00:00,43.0,40.0,8,480,7,True,False,49822.6,48128.99,7.0
2017-04-22 09:00:00,44.0,40.0,9,540,7,True,False,48125.43,48128.99,7.0
2017-04-22 10:00:00,45.0,41.0,10,600,7,True,False,48801.56,48128.99,7.0
2017-04-22 11:00:00,45.0,41.0,11,660,7,True,False,51339.86,48128.99,7.0
2017-04-22 12:00:00,46.0,41.0,12,720,7,True,False,48318.54,48128.99,7.0
2017-04-22 13:00:00,47.0,42.0,13,780,7,True,False,44424.74,48128.99,7.0
2017-04-22 14:00:00,50.0,43.0,14,840,7,True,False,42757.28,48128.99,7.0
2017-04-22 15:00:00,51.0,43.0,15,900,7,True,False,40314.62,48128.99,7.0
2017-04-22 16:00:00,54.0,45.0,16,960,7,True,False,37727.58,48128.99,7.0
2017-04-22 17:00:00,54.0,45.0,17,1020,7,True,False,35110.75,48128.99,7.0
2017-04-22 18:00:00,53.0,44.0,18,1080,7,True,False,35405.63,48128.99,7.0
2017-04-22 19:00:00,51.0,43.0,19,1140,7,True,False,35812.47,48128.99,7.0
2017-04-22 20:00:00,50.0,43.0,20,1200,7,True,False,38382.52,48128.99,7.0
2017-04-22 21:00:00,46.0,42.0,21,1260,7,True,False,38621.06,48128.99,7.0
2017-04-22 22:00:00,45.0,41.0,22,1320,7,True,False,37815.1,48128.99,7.0
2017-04-22 23:00:00,43.0,40.0,23,1380,7,True,False,36603.97,48128.99,7.0
2017-04-23 00:00:00,42.0,39.0,0,0,1,True,False,37442.16,68266.08,7.0
2017-04-23 01:00:00,41.0,38.0,1,60,1,True,False,39979.27,68266.08,7.0
2017-04-23 02:00:00,39.0,37.0,2,120,1,True,False,42536.96,68266.08,7.0
2017-04-23 03:00:00,38.0,36.0,3,180,1,True,False,41956.65,68266.08,7.0
2017-04-23 04:00:00,37.0,36.0,4,240,1,True,False,43207.74,68266.08,7.0
2017-04-23 05:00:00,36.0,35.0,5,300,1,True,False,44869.64,68266.08,7.0
2017-04-23 06:00:00,36.0,35.0,6,360,1,True,False,45756.53,68266.08,7.0
2017-04-23 07:00:00,41.0,39.0,7,420,1,True,False,48128.99,68266.08,7.0
2017-04-23 08:00:00,47.0,42.0,8,480,1,True,False,46304.89,68266.08,7.0
2017-04-23 09:00:00,51.0,45.0,9,540,1,True,False,41807.09,68266.08,7.0
2017-04-23 10:00:00,56.0,48.0,10,600,1,True,False,37408.53,68266.08,7.0
2017-04-23 11:00:00,59.0,48.0,11,660,1,True,False,34902.36,68266.08,7.0
2017-04-23 12:00:00,61.0,50.0,12,720,1,True,False,32298.28,68266.08,7.0
2017-04-23 13:00:00,64.0,50.0,13,780,1,True,False,30835.15,68266.08,7.0
2017-04-23 14:00:00,65.0,52.0,14,840,1,True,False,30602.71,68266.08,7.0
2017-04-23 15:00:00,65.0,53.0,15,900,1,True,False,29815.37,68266.08,7.0
2017-04-23 16:00:00,67.0,49.0,16,960,1,True,False,30351.2,68266.08,7.0
2017-04-23 17:00:00,67.0,48.0,17,1020,1,True,False,28289.86,68266.08,7.0
2017-04-23 18:00:00,66.0,52.0,18,1080,1,True,False,28605.59,68266.08,7.0
2017-04-23 19:00:00,62.0,46.0,19,1140,1,True,False,36229.6,68266.08,7.0
2017-04-23 20:00:00,58.0,45.0,20,1200,1,True,False,36892.92,68266.08,7.0
2017-04-23 21:00:00,51.0,43.0,21,1260,1,True,False,36960.38,68266.08,7.0
2017-04-23 22:00:00,50.0,43.0,22,1320,1,True,False,37319.95,68266.08,7.0
2017-04-23 23:00:00,49.0,41.0,23,1380,1,True,False,36211.45,68266.08,7.0
2017-04-24 00:00:00,50.0,41.0,0,0,2,False,False,36870.52,62808.95,9.0
2017-04-24 01:00:00,45.0,40.0,1,60,2,False,False,42585.48,62808.95,9.0
2017-04-24 02:00:00,42.0,39.0,2,120,2,False,False,40234.67,62808.95,9.0
2017-04-24 03:00:00,44.0,39.0,3,180,2,False,False,39831.27,62808.95,9.0
2017-04-24 04:00:00,45.0,41.0,4,240,2,False,False,43786.74,62808.95,9.0
2017-04-24 05:00:00,43.0,40.0,5,300,2,False,False,50029.84,62808.95,9.0
2017-04-24 06:00:00,42.0,39.0,6,360,2,False,False,54179.46,62808.95,9.0
2017-04-24 07:00:00,44.0,40.0,7,420,2,False,False,68266.08,62808.95,9.0
2017-04-24 08:00:00,44.0,40.0,8,480,2,False,False,67705.98,62808.95,9.0
2017-04-24 09:00:00,45.0,41.0,9,540,2,False,False,65813.93,62808.95,9.0
2017-04-24 10:00:00,48.0,43.0,10,600,2,False,False,61996.05,62808.95,9.0
2017-04-24 11:00:00,51.0,45.0,11,660,2,False,False,55020.64,62808.95,9.0
2017-04-24 12:00:00,49.0,44.0,12,720,2,False,False,45456.16,62808.95,9.0
2017-04-24 13:00:00,49.0,44.0,13,780,2,False,False,55290.82,62808.95,9.0
2017-04-24 14:00:00,52.0,45.0,14,840,2,False,False,52178.36,62808.95,9.0
2017-04-24 15:00:00,54.0,46.0,15,900,2,False,False,47924.76,62808.95,9.0
2017-04-24 16:00:00,55.0,47.0,16,960,2,False,False,47000.88,62808.95,9.0
2017-04-24 17:00:00,54.0,45.0,17,1020,2,False,False,45825.44,62808.95,9.0
2017-04-24 18:00:00,53.0,45.0,18,1080,2,False,False,48246.21,62808.95,9.0
2017-04-24 19:00:00,51.0,44.0,19,1140,2,False,False,46194.05,62808.95,9.0
2017-04-24 20:00:00,50.0,43.0,20,1200,2,False,False,45776.9,62808.95,9.0
2017-04-24 21:00:00,50.0,43.0,21,1260,2,False,False,46079.56,62808.95,9.0
2017-04-24 22:00:00,48.0,42.0,22,1320,2,False,False,44461.75,62808.95,9.0
2017-04-24 23:00:00,46.0,42.0,23,1380,2,False,False,46012.73,62808.95,9.0
2017-04-25 00:00:00,46.0,41.0,0,0,3,False,False,45660.47,49107.83,8.0
2017-04-25 01:00:00,43.0,40.0,1,60,3,False,False,45344.96,49107.83,8.0
2017-04-25 02:00:00,45.0,41.0,2,120,3,False,False,44691.6,49107.83,8.0
2017-04-25 03:00:00,45.0,42.0,3,180,3,False,False,43107.85,49107.83,8.0
2017-04-25 04:00:00,48.0,44.0,4,240,3,False,False,44098.38,49107.83,8.0
2017-04-25 05:00:00,50.0,45.0,5,300,3,False,False,45315.5,49107.83,8.0
2017-04-25 06:00:00,50.0,45.0,6,360,3,False,False,47060.33,49107.83,8.0
2017-04-25 07:00:00,50.0,47.0,7,420,3,False,False,56953.36,49107.83,8.0
2017-04-25 08:00:00,49.0,48.0,8,480,3,False,False,60286.06,49107.83,8.0
2017-04-25 09:00:00,51.0,49.0,9,540,3,False,False,62808.95,49107.83,8.0
2017-04-25 10:00:00,52.0,49.0,10,600,3,False,False,57759.95,49107.83,8.0
2017-04-25 11:00:00,53.0,51.0,11,660,3,False,False,51187.23,49107.83,8.0
2017-04-25 12:00:00,55.0,52.0,12,720,3,False,False,54203.28,49107.83,8.0
2017-04-25 13:00:00,58.0,54.0,13,780,3,False,False,47551.1,49107.83,8.0
2017-04-25 14:00:00,60.0,55.0,14,840,3,False,False,45133.25,49107.83,8.0
2017-04-25 15:00:00,63.0,57.0,15,900,3,False,False,40083.99,49107.83,8.0
2017-04-25 16:00:00,64.0,57.0,16,960,3,False,False,37922.96,49107.83,8.0
2017-04-25 17:00:00,64.0,57.0,17,1020,3,False,False,36722.56,49107.83,8.0
2017-04-25 18:00:00,63.0,56.0,18,1080,3,False,False,35924.77,49107.83,8.0
2017-04-25 19:00:00,63.0,57.0,19,1140,3,False,False,36183.77,49107.83,8.0
2017-04-25 20:00:00,62.0,56.0,20,1200,3,False,False,36006.09,49107.83,8.0
2017-04-25 21:00:00,58.0,55.0,21,1260,3,False,False,38182.93,49107.83,8.0
2017-04-25 22:00:00,57.0,54.0,22,1320,3,False,False,38134.14,49107.83,8.0
2017-04-25 23:00:00,57.0,53.0,23,1380,3,False,False,36730.45,49107.83,8.0
2017-04-26 00:00:00,55.0,52.0,0,0,4,False,False,36756.74,40305.41,8.0
2017-04-26 01:00:00,55.0,51.0,1,60,4,False,False,40116.74,40305.41,8.0
2017-04-26 02:00:00,55.0,52.0,2,120,4,False,False,38212.79,40305.41,8.0
2017-04-26 03:00:00,55.0,52.0,3,180,4,False,False,38668.2,40305.41,8.0
2017-04-26 04:00:00,54.0,51.0,4,240,4,False,False,38272.53,40305.41,8.0
2017-04-26 05:00:00,54.0,51.0,5,300,4,False,False,43176.15,40305.41,8.0
2017-04-26 06:00:00,54.0,52.0,6,360,4,False,False,43606.12,40305.41,8.0
2017-04-26 07:00:00,55.0,53.0,7,420,4,False,False,48746.11,40305.41,8.0
2017-04-26 08:00:00,58.0,55.0,8,480,4,False,False,49107.83,40305.41,8.0
2017-04-26 09:00:00,60.0,56.0,9,540,4,False,False,44285.71,40305.41,8.0
2017-04-26 10:00:00,63.0,58.0,10,600,4,False,False,42289.69,40305.41,8.0
2017-04-26 11:00:00,64.0,58.0,11,660,4,False,False,40495.77,40305.41,8.0
2017-04-26 12:00:00,68.0,61.0,12,720,4,False,False,37653.13,40305.41,8.0
2017-04-26 13:00:00,69.0,61.0,13,780,4,False,False,38267.62,40305.41,8.0
2017-04-26 14:00:00,70.0,62.0,14,840,4,False,False,37256.09,40305.41,8.0
