UPC,TITLE,Category ID,Category Name,Master Product ID,ACTIVE_CAT_ID_LIST,SITE_PRODUCT_TYPE,ITEM_QTY,NETNET_MERCH_AMT,BRAND,ITEM_GROUP_ID
25695970032,"Live Comfortably Asthma & Allergy Friendly Firm Memorelle Pillow, Standard",3865,Home,709835,"3865, 1004850, 1005273, 1035374, 1065866",PILLOWS,1,39.99,HOLLANDER SLEEP PRODUCTS LLC       ,709834
25695970032,"Live Comfortably Asthma & Allergy Friendly Firm Memorelle Pillow, Standard",3865,Home,709835,"3865, 1004850, 1005273, 1035374, 1065866",PILLOWS,1,39.99,HOLLANDER SLEEP PRODUCTS LLC       ,709834
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,19.57,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500529,"Bloomingdale's My Signature Pillow, Medium Density, Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1004850, 1005273, 1065866",PILLOWS,-2,-70,HOLLANDER SLEEP PRODUCTS LLC       ,724886
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,19.57,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500529,"Bloomingdale's My Signature Pillow, Medium Density, Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1004850, 1005273, 1065866",PILLOWS,2,50.6,HOLLANDER SLEEP PRODUCTS LLC       ,724886
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,15.9,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,25.3,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,25.3,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,13.68,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500529,"Bloomingdale's My Signature Pillow, Medium Density, Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1004850, 1005273, 1065866",PILLOWS,1,26.24,HOLLANDER SLEEP PRODUCTS LLC       ,724886
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,16.5,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,13.68,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,16.5,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500529,"Bloomingdale's My Signature Pillow, Medium Density, Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1004850, 1005273, 1065866",PILLOWS,2,51.7,HOLLANDER SLEEP PRODUCTS LLC       ,724886
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,21.63,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,21.63,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,2,32.62,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,26.15,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,21.74,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,21.74,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,26.15,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,-1,-24.79,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,-1,-24.79,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695947539,Bloomingdale's My Signature Body Pillow - 100% Exclusive,3865,Home,724883,"3376, 3865, 6721, 1065866",PILLOWS,1,52.49,HOLLANDER SLEEP PRODUCTS LLC       ,1696673
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,3,63.54,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,3,65.73,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,2,42.34,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.18,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.91,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,2,43.98,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.47,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500529,"Bloomingdale's My Signature Pillow, Medium Density, Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1004850, 1005273, 1065866",PILLOWS,2,52.5,HOLLANDER SLEEP PRODUCTS LLC       ,724886
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,-2,-43.98,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,28.99,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500529,"Bloomingdale's My Signature Pillow, Medium Density, Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1004850, 1005273, 1065866",PILLOWS,-1,-50,HOLLANDER SLEEP PRODUCTS LLC       ,724886
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.73,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.73,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.83,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,-1,-16.99,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500529,"Bloomingdale's My Signature Pillow, Medium Density, Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1004850, 1005273, 1065866",PILLOWS,2,69.98,HOLLANDER SLEEP PRODUCTS LLC       ,724886
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.91,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,24.99,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,24.99,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.86,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,24.99,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,2,43.98,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,-1,-21.75,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500529,"Bloomingdale's My Signature Pillow, Medium Density, Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1004850, 1005273, 1065866",PILLOWS,2,69.24,HOLLANDER SLEEP PRODUCTS LLC       ,724886
25695500505,"Bloomingdale's My Signature Pillow, Medium Density, Queen - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1058459, 1065866",PILLOWS,1,24.99,HOLLANDER SLEEP PRODUCTS LLC       ,724884
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.86,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.86,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,-1,-16.92,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.82,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,2,43.98,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,3,65.46,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.99,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,2,43.98,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500536,"Bloomingdale's My Signature Pillow, Medium Density, Super Euro - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,38.99,HOLLANDER SLEEP PRODUCTS LLC       ,724887
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.99,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.99,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,3,65.97,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.99,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.99,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.99,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,1,21.99,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500512,"Bloomingdale's My Signature Pillow, Medium Density, King - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1065866",PILLOWS,1,34.99,HOLLANDER SLEEP PRODUCTS LLC       ,724885
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,2,43.98,HOLLANDER SLEEP PRODUCTS LLC       ,724882
25695500499,"Bloomingdale's My Signature Pillow, Medium Density, Standard - 100% Exclusive",3865,Home,724883,"3865, 3866, 6721, 1003615, 1058459, 1065866",PILLOWS,2,39.58,HOLLANDER SLEEP PRODUCTS LLC       ,724882
91574218564,"Vera Wang Wedgwood Infinity Frame, 8 x 10""",3865,Home,837401,"3865, 1001547",HOME_ACCENTS,1,98.89,VERA WANG                          ,834093
91574218557,"Vera Wang Wedgwood Infinity Frame, 5 x 7""",3865,Home,837401,"3865, 1001547",HOME_ACCENTS,1,75,VERA WANG                          ,834091
91709210906,Lenox Federal Gold 5-Piece Place Setting,3865,Home,858100,"3864, 3865, 6466, 1000231, 1005468, 1005725, 1006841, 1006940, 1065864",DINNERWARE,3,298.74,LENOX                              ,858108
91709396204,Lenox Federal Gold Accent Plate ,3865,Home,858100,"3865, 1005731, 1065864",DINNERWARE,-6,-240,LENOX                              ,858109
91709027467,Lenox Federal Gold Bread & Butter Plate,3865,Home,858100,"3865, 1005729, 1065864",DINNERWARE,12,159.6,LENOX                              ,858102
91709210906,Lenox Federal Gold 5-Piece Place Setting,3865,Home,858100,"3864, 3865, 6466, 1000231, 1005468, 1005725, 1006841, 1006940, 1065864",DINNERWARE,2,180.66,LENOX                              ,858108
91709210906,Lenox Federal Gold 5-Piece Place Setting,3865,Home,858100,"3864, 3865, 6466, 1000231, 1005468, 1005725, 1006841, 1006940, 1065864",DINNERWARE,4,399.8,LENOX                              ,858108
91709210906,Lenox Federal Gold 5-Piece Place Setting,3865,Home,858100,"3864, 3865, 6466, 1000231, 1005468, 1005725, 1006841, 1006940, 1065864",DINNERWARE,1,99.95,LENOX                              ,858108
91709027450,Lenox Federal Gold Salad Plate ,3865,Home,858100,"3865, 1005731, 1065864",DINNERWARE,6,113.4,LENOX                              ,858101
91709227928,Lenox Federal Gold Rimmed Soup Bowl ,3865,Home,858100,"3865, 1005736",DINNERWARE,4,173.6,LENOX                              ,858105
91709227928,Lenox Federal Gold Rimmed Soup Bowl ,3865,Home,858100,"3865, 1005736",DINNERWARE,4,173.6,LENOX                              ,858105
91709210906,Lenox Federal Gold 5-Piece Place Setting,3865,Home,858100,"3864, 3865, 6466, 1000231, 1005468, 1005725, 1006841, 1006940, 1065864",DINNERWARE,1,99.95,LENOX                              ,858108
28332571975,"kate spade new york Charlotte Street Table Runner, 15"" x 90""",3865,Home,1032059,"3865, 1005759, 1065864",TABLE_LINEN,1,35,KATE SPADE                         ,1032063
65988210223,"Luigi Bormioli ""Michelangelo"" Belly Pitcher",3865,Home,1049555,"6466, 8240, 8242, 8314, 1000232, 1000336, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005745, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",SERVEWARE,1,23.75,LUIGI BORMIOLI                     ,462090
65988210223,"Luigi Bormioli ""Michelangelo"" Belly Pitcher",3865,Home,1049555,"6466, 8240, 8242, 8314, 1000232, 1000336, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005745, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",SERVEWARE,1,32,LUIGI BORMIOLI                     ,462090
32622013625,"Luigi Bormioli Michelangelo Hi Ball Glass, Set of 4",3865,Home,1049555,"3865, 6466, 6721, 8240, 1000232, 1000336, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",DRINKWARE,1,28,LUIGI BORMIOLI                     ,624302
65988210223,"Luigi Bormioli ""Michelangelo"" Belly Pitcher",3865,Home,1049555,"6466, 8240, 8242, 8314, 1000232, 1000336, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005745, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",SERVEWARE,1,32,LUIGI BORMIOLI                     ,462090
65988210223,"Luigi Bormioli ""Michelangelo"" Belly Pitcher",3865,Home,1049555,"6466, 8240, 8242, 8314, 1000232, 1000336, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005745, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",SERVEWARE,1,32,LUIGI BORMIOLI                     ,462090
65988210223,"Luigi Bormioli ""Michelangelo"" Belly Pitcher",3865,Home,1049555,"6466, 8240, 8242, 8314, 1000232, 1000336, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005745, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",SERVEWARE,1,32,LUIGI BORMIOLI                     ,462090
25695970070,"Live Comfortably Ashtma & Allergy Friendly Medium Memorelle Pillow, Super Euro ",3865,Home,1055899,"3865, 1065866",PILLOWS,1,41.52,HOLLANDER SLEEP PRODUCTS LLC       ,1055901
25695970070,"Live Comfortably Ashtma & Allergy Friendly Medium Memorelle Pillow, Super Euro ",3865,Home,1055899,"3865, 1065866",PILLOWS,1,59.1,HOLLANDER SLEEP PRODUCTS LLC       ,1055901
25695970070,"Live Comfortably Ashtma & Allergy Friendly Medium Memorelle Pillow, Super Euro ",3865,Home,1055899,"3865, 1065866",PILLOWS,1,59.1,HOLLANDER SLEEP PRODUCTS LLC       ,1055901
25695970070,"Live Comfortably Ashtma & Allergy Friendly Medium Memorelle Pillow, Super Euro ",3865,Home,1055899,"3865, 1065866",PILLOWS,1,59.1,HOLLANDER SLEEP PRODUCTS LLC       ,1055901
25695970056,"Live Comfortably Asthma & Allergy Friendly Medium Memorelle Pillow, Standard",3865,Home,1055899,"3865, 6721, 16958, 1004850, 1005273, 1033259, 1035374, 1045862, 1065866",PILLOWS,2,59.98,HOLLANDER SLEEP PRODUCTS LLC       ,1055898
25695970056,"Live Comfortably Asthma & Allergy Friendly Medium Memorelle Pillow, Standard",3865,Home,1055899,"3865, 6721, 16958, 1004850, 1005273, 1033259, 1035374, 1045862, 1065866",PILLOWS,2,79.98,HOLLANDER SLEEP PRODUCTS LLC       ,1055898
46741153919,Hartmann Vigor Extended Journey Spinner,3865,Home,1058098,"3865, 6466, 23502, 1000257, 1000318, 1003304, 1003615, 1004842, 1005000, 1005423, 1005425, 1005426, 1005589, 1005691, 1006804, 1006841, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059",LUGGAGE,1,319.99,HARTMANN                           ,1058100
38992020188,"Waterford Chandler Tablecloth, 70"" x 144""",3865,Home,1102870,"3865, 6466, 22431, 1000246, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005758, 1006944, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",TABLE_LINEN,1,36.22,WATERFORD                          ,1042122
38992020188,"Waterford Chandler Tablecloth, 70"" x 144""",3865,Home,1102870,"3865, 6466, 22431, 1000246, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005758, 1006944, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",TABLE_LINEN,1,36.22,WATERFORD                          ,1042122
38992020362,"Waterford Chandler Tablecloth, 70"" x 126""",3865,Home,1102870,"3865, 6466, 22431, 1000246, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005758, 1006944, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",TABLE_LINEN,2,150,WATERFORD                          ,1042121
38992020164,"Waterford Chandler Tablecloth, 70"" x 126""",3865,Home,1102870,"3865, 6466, 22431, 1000246, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005758, 1006944, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",TABLE_LINEN,1,43.74,WATERFORD                          ,1042121
38992020188,"Waterford Chandler Tablecloth, 70"" x 144""",3865,Home,1102870,"3865, 6466, 22431, 1000246, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005758, 1006944, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",TABLE_LINEN,1,68.99,WATERFORD                          ,1042122
38992020362,"Waterford Chandler Tablecloth, 70"" x 126""",3865,Home,1102870,"3865, 6466, 22431, 1000246, 1003304, 1004842, 1005000, 1005423, 1005425, 1005426, 1005468, 1005758, 1006944, 1008368, 1031067, 1062759, 1062760, 1063567, 1063568, 1064059, 1065864",TABLE_LINEN,1,100,WATERFORD                          ,1042121
28332573375,kate spade new york Harbour Drive Napkin,3865,Home,1121988,"1005756, 1006942, 1065864",TABLE_LINEN,8,63.84,KATE SPADE                         ,2293947
28332573344,kate spade new york Harbour Drive Placemat,3865,Home,1121988,"1005757, 1006943, 1065864",TABLE_LINEN,4,43.2,KATE SPADE                         ,2293946
24258493742,"Waterford Lismore Essence Frame, 4"" x 6""",3865,Home,1174753,1001547,HOME_ACCENTS,1,135,WATERFORD                          ,530808
35886330439,"Zwilling J.a. Henckels Aurora 12.5"" Fry Pan ",3865,Home,1198465,"3865, 6466, 8148, 1000237, 1005817, 1006386, 1006802, 1006841, 1039383, 1065861",COOKWARE,1,117.99,DEMEYERE                           ,1198468
25695914265,"Bloomingdale's My Signature Comforter, Full/Queen - 100% Exclusive",3865,Home,1364295,"3865, 3866",COMFORTERS:_DOWN_&_A,1,89.99,HOLLANDER SLEEP PRODUCTS LLC       ,1364309
25695914272,"Bloomingdale's My Signature Comforter, King - 100% Exclusive",3865,Home,1364295,3865,COMFORTERS:_DOWN_&_A,2,187.98,HOLLANDER SLEEP PRODUCTS LLC       ,1364310
25695914272,"Bloomingdale's My Signature Comforter, King - 100% Exclusive",3865,Home,1364295,3865,COMFORTERS:_DOWN_&_A,2,187.98,HOLLANDER SLEEP PRODUCTS LLC       ,1364310
25695914272,"Bloomingdale's My Signature Comforter, King - 100% Exclusive",3865,Home,1364295,3865,COMFORTERS:_DOWN_&_A,1,84.98,HOLLANDER SLEEP PRODUCTS LLC       ,1364310
25695914265,"Bloomingdale's My Signature Comforter, Full/Queen - 100% Exclusive",3865,Home,1364295,"3865, 3866",COMFORTERS:_DOWN_&_A,1,62.99,HOLLANDER SLEEP PRODUCTS LLC       ,1364309
25695914265,"Bloomingdale's My Signature Comforter, Full/Queen - 100% Exclusive",3865,Home,1364295,"3865, 3866",COMFORTERS:_DOWN_&_A,1,88.99,HOLLANDER SLEEP PRODUCTS LLC       ,1364309
25695914265,"Bloomingdale's My Signature Comforter, Full/Queen - 100% Exclusive",3865,Home,1364295,"3865, 3866",COMFORTERS:_DOWN_&_A,1,80.99,HOLLANDER SLEEP PRODUCTS LLC       ,1364309
25695914265,"Bloomingdale's My Signature Comforter, Full/Queen - 100% Exclusive",3865,Home,1364295,"3865, 3866",COMFORTERS:_DOWN_&_A,1,106.67,HOLLANDER SLEEP PRODUCTS LLC       ,1364309
25695914258,"Bloomingdale's My Signature Comforter, Twin - 100% Exclusive",3865,Home,1364295,3865,COMFORTERS:_DOWN_&_A,1,99.62,HOLLANDER SLEEP PRODUCTS LLC       ,1364294
25695914265,"Bloomingdale's My Signature Comforter, Full/Queen - 100% Exclusive",3865,Home,1364295,"3865, 3866",COMFORTERS:_DOWN_&_A,2,239.98,HOLLANDER SLEEP PRODUCTS LLC       ,1364309
25695914265,"Bloomingdale's My Signature Comforter, Full/Queen - 100% Exclusive",3865,Home,1364295,"3865, 3866",COMFORTERS:_DOWN_&_A,1,119.99,HOLLANDER SLEEP PRODUCTS LLC       ,1364309
25695914265,"Bloomingdale's My Signature Comforter, Full/Queen - 100% Exclusive",3865,Home,1364295,"3865, 3866",COMFORTERS:_DOWN_&_A,-1,-87.99,HOLLANDER SLEEP PRODUCTS LLC       ,1364309
25695914272,"Bloomingdale's My Signature Comforter, King - 100% Exclusive",3865,Home,1364295,3865,COMFORTERS:_DOWN_&_A,1,129.99,HOLLANDER SLEEP PRODUCTS LLC       ,1364310
